id,title,stage_id,stage_name,stage_semantic_id,category_id,category_name,opportunity,currency_id,probability,assigned_by_name,date_create,date_modify,closedate,source_id,source_name,is_closed,alcance_pau,alcance_pic,dept_cisac
21305,10011513 || Flujometro Vortex,LOSE,Closed Lost,F,0,Pipeline Principal,2971.20000000,USD,20,Jean Pierre Lucero I.,2020-05-12T19:38:15+03:00,2021-03-24T19:42:39+03:00,2020-11-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21307,10011520 || SENSOR CPS91D  || LN 3049839,WON,Closed Won,S,0,Pipeline Principal,16500.00000000,USD,50,Martin Jordan C.,2020-05-12T19:41:35+03:00,2026-04-23T18:08:18+03:00,2020-05-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21309,10011515 || Pressure Transmitter,LOSE,Closed Lost,F,0,Pipeline Principal,8428.27000000,USD,20,Frank Aire V.,2020-05-12T22:25:57+03:00,2020-10-23T00:22:53+03:00,2020-10-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21311,10011516 || Instrumentación Presion y Analisis || PO 4500480127,WON,Closed Won,S,0,Pipeline Principal,19778.64000000,USD,80,Jean Pierre Lucero I.,2020-05-12T23:21:33+03:00,2020-05-19T19:43:17+03:00,2020-05-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21313,10011517 || Sensor de Temperatura || Licitación  3000239565,WON,Closed Won,S,0,Pipeline Principal,397.82000000,USD,60,Lino Castro V.,2020-05-13T01:03:12+03:00,2020-05-21T22:00:15+03:00,2020-05-21T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21315,QUO-100065 || 10012270 || Re-Ubicacion de relaves CV2,8,No Response,F,0,Pipeline Principal,12000.00000000,USD,1,Juan Romero G.,2020-05-13T08:10:22+03:00,2021-06-02T20:57:01+03:00,2021-04-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21317,10011518 || Flujometro Electromagnético para Sistema de Riego,8,No Response,F,0,Pipeline Principal,5496.56000000,USD,25,Lino Castro V.,2020-05-13T16:39:24+03:00,2020-11-17T01:02:39+03:00,2020-11-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21319,10011373 || Instrumentos y Sistema Comunicaciones Proyecto Gasnorp - PRESUPUESTAL,LOSE,Closed Lost,F,0,Pipeline Principal,893283.92000000,USD,20,Yongel Delgado S.,2020-05-13T17:20:50+03:00,2026-06-17T20:26:06+03:00,2020-09-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21321,10011526 || Flujometros Coriolis Proyecto Gasnorp,7,Closed Lost - Technical,F,0,Pipeline Principal,154253.44000000,USD,10,Yongel Delgado S.,2020-05-13T19:55:42+03:00,2021-04-07T01:33:57+03:00,2021-04-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21323,10011529 || Sensor de Nivel Hidrostático || Pozos,3,Closed Other,F,0,Pipeline Principal,9128.65000000,USD,30,Martin Jordan C.,2020-05-13T21:35:36+03:00,2026-04-30T22:37:38+03:00,2021-01-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21325,10011527 || 1907.10.01 VESMISA HEMCO,LOSE,Closed Lost,F,0,Pipeline Principal,1000.00000000,USD,20,Jean Pierre Lucero I.,2020-05-13T23:22:58+03:00,2020-08-26T21:55:30+03:00,2020-08-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21327,10011528 || Accesorios y Ccontrolador - ULTIMA X || RFQ 65824 - 3271,WON,Closed Won,S,0,Pipeline Principal,907.47000000,USD,30,Martin Jordan C.,2020-05-14T00:38:28+03:00,2026-06-17T20:26:06+03:00,2020-06-01T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21329,SRV2000001009 || 10011190 ll Puesta en Marcha Instrumentación Magistral,LOSE,Closed Lost,F,0,Pipeline Principal,70889.00000000,USD,70,Marco Reyna C.,2020-05-14T01:07:45+03:00,2025-05-06T00:34:51+03:00,2025-05-05T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
21331,Sistema de recepción de combustible en quellaveco,3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,30,Martin Jordan C.,2020-05-14T07:21:18+03:00,2023-02-07T02:04:01+03:00,2023-02-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21333,Sistema de deteccion de gas ( 4 ),3,Closed Other,F,0,Pipeline Principal,15000.00000000,USD,30,Yongel Delgado S.,2020-05-14T07:45:11+03:00,2020-08-18T00:09:38+03:00,2020-08-17T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21335,10011546 || Repuestos Fisher,3,Closed Other,F,0,Pipeline Principal,3000.00000000,USD,20,Juan Romero G.,2020-05-14T16:46:38+03:00,2020-05-23T09:07:13+03:00,2020-05-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21337,10011534 || 101946 Proyecto Mina Justa _ Sistema de Transporte relaves / SPAR # 594,WON,Closed Won,S,0,Pipeline Principal,6112.88000000,USD,80,Enrique Bueno B.,2020-05-15T18:48:59+03:00,2026-04-24T00:40:12+03:00,2020-08-11T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21339,QT-2205131/PE || 10012750 || Actuadores eléctricos para Redes Primarias Fichas Técnicas - 92920/92921/929202,3,Closed Other,F,0,Pipeline Principal,10842.55000000,USD,55,Omar Rodriguez B.,2020-05-15T19:39:59+03:00,2025-10-04T01:44:39+03:00,2025-10-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21341,10011536 || Sensor Nivel Petroleo,3,Closed Other,F,0,Pipeline Principal,1879.10000000,USD,25,Yongel Delgado S.,2020-05-15T20:07:06+03:00,2021-08-24T16:17:17+03:00,2021-08-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21343,10011537 || Flujometro Magnetico 55S - Ciclones // 35S,8,No Response,F,0,Pipeline Principal,27104.53000000,USD,55,Martin Jordan C.,2020-05-15T23:53:59+03:00,2026-04-30T18:28:39+03:00,2021-12-03T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21345,10011538 || Requerimiento de Flujómetros Magnéticos,WON,Closed Won,S,0,Pipeline Principal,99578.00000000,USD,90,Jean Pierre Lucero I.,2020-05-16T00:18:33+03:00,2021-04-30T05:14:48+03:00,2020-10-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21347,10011539 || Varillas y Accesorios para Desatoro,LOSE,Closed Lost,F,0,Pipeline Principal,879.03000000,USD,25,Daniel Casalino S.,2020-05-18T16:44:01+03:00,2020-08-27T00:20:47+03:00,2020-08-26T03:00:00+03:00,WEBFORM,CRM form,N,No llenado,No llenado,Ventas
21349,10011540 || Transmisor Multiparametro || Solpe 18642107,WON,Closed Won,S,0,Pipeline Principal,3078.70000000,USD,60,Paolo Marcas G.,2020-05-18T17:46:48+03:00,2020-05-29T01:15:04+03:00,2020-05-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21351,10011570 || Portatil de Medicion de pH,3,Closed Other,F,0,Pipeline Principal,3000.00000000,USD,80,Juan Romero G.,2020-05-18T18:00:24+03:00,2023-12-06T01:12:35+03:00,2020-08-31T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21353,10011541 || Instrumentos Medición Conductividad,3,Closed Other,F,0,Pipeline Principal,2865.79000000,USD,60,Paolo Marcas G.,2020-05-18T18:07:33+03:00,2020-08-28T19:11:21+03:00,2020-08-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21355,Ampliaccion del aereopuerto,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,1,Juan Romero G.,2020-05-18T18:13:36+03:00,2022-02-14T03:18:30+03:00,2022-02-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21357,10011542 || Indicador de Nivel Magnetico,LOSE,Closed Lost,F,0,Pipeline Principal,4259.39000000,USD,20,Frank Aire V.,2020-05-18T18:35:20+03:00,2020-10-23T00:23:53+03:00,2020-10-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21359,10011544 || Varillas Flexibles para Desatoro,8,No Response,F,0,Pipeline Principal,514.00000000,USD,25,Daniel Casalino S.,2020-05-18T20:23:22+03:00,2020-08-27T00:20:06+03:00,2020-08-26T03:00:00+03:00,WEBFORM,CRM form,N,No llenado,No llenado,Ventas
21361,Deal #21361 || 10011686 || Suministro de Cloradores y repuestos para PTAP La Atarjea y Huachipa,3,Closed Other,F,0,Pipeline Principal,1530091.59000000,USD,80,Leonardo Nuñez T.,2020-05-18T23:43:35+03:00,2025-03-03T18:47:57+03:00,2025-03-03T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Servicios,Proyectos,QHSE"
21363,10011341 | Balanza para Cilindros de Cloro de 1 Ton,3,Closed Other,F,0,Pipeline Principal,45000.00000000,USD,20,Walter Colán G.,2020-05-19T02:54:29+03:00,2020-08-24T23:19:24+03:00,2020-08-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21365,Deal Madre | Balanzas para  Cilindros de Cloro de 1 Ton,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,20,Walter Colán G.,2020-05-19T03:16:17+03:00,2020-08-24T23:20:07+03:00,2020-08-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21367,Actuador Electrico Monofasico o DC para Distribucion,8,No Response,F,0,Pipeline Principal,15000.00000000,USD,30,Juan Romero G.,2020-05-19T05:20:52+03:00,2024-12-18T22:51:39+03:00,2024-12-18T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
21369,Actuadores para ingreso de desarenadores,3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,25,Roberto Ñaupa C.,2020-05-19T07:25:35+03:00,2022-08-10T20:39:04+03:00,2022-08-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21371,10009370 || Adquisición de Equipos de Cloración y Electrobombas,3,Closed Other,F,0,Pipeline Principal,160764.35000000,USD,20,Roberto Ñaupa C.,2020-05-19T16:13:27+03:00,2021-10-25T22:22:37+03:00,2021-04-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21373,DEAL MADRE || 10009370 || Adquisición de Equipos de Cloración y Electrobombas EPS TACNA,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,25,Betty Galvez J.,2020-05-19T16:16:33+03:00,2023-04-24T17:22:49+03:00,2023-04-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21375,10011547 ll Cotización de sensores pH ll RFQ 6000010329,WON,Closed Won,S,0,Pipeline Principal,7200.00000000,USD,80,Lino Castro V.,2020-05-19T16:37:48+03:00,2026-04-23T17:31:57+03:00,2020-06-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21377,10011181 || Equipos para Sistemas de Cloración,3,Closed Other,F,0,Pipeline Principal,56091.97000000,USD,1,Daniel Casalino S.,2020-05-19T18:03:53+03:00,2020-08-27T00:18:12+03:00,2020-08-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21379,DEAL MADRE || Equipos para Sistemas de Cloración EPS MOQUEGUA,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,25,Daniel Casalino S.,2020-05-19T18:19:26+03:00,2020-12-28T18:07:44+03:00,2020-12-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21381,10011545 || Accesorio de Conexión Rapida para Sensor de pH || Solicitud de Cotización 6000254744,WON,Closed Won,S,0,Pipeline Principal,2609.80000000,USD,60,Juan Romero G.,2020-05-19T18:32:40+03:00,2020-06-05T18:52:41+03:00,2020-06-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21383,10011548 || Sensor de pH CPF81D,WON,Closed Won,S,0,Pipeline Principal,7294.20000000,USD,20,Frank Aire V.,2020-05-19T19:14:29+03:00,2020-05-28T18:18:13+03:00,2020-05-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21385,"10011549 || Medidor de Caudal de 3"" MF103",WON,Closed Won,S,0,Pipeline Principal,1200.00000000,USD,25,Daniel Casalino S.,2020-05-19T19:35:51+03:00,2020-05-20T22:21:06+03:00,2020-05-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21387,10011550 || Varillas Flexibles para Desatoro,LOSE,Closed Lost,F,0,Pipeline Principal,1111.00000000,USD,25,Daniel Casalino S.,2020-05-19T23:19:00+03:00,2020-08-27T00:17:30+03:00,2020-08-26T03:00:00+03:00,WEBFORM,CRM form,N,No llenado,No llenado,Ventas
21389,"10011564 || Medidor de Corioliis para Diesel de 4"" Clase 900 - PRESUPUESTAL",3,Closed Other,F,0,Pipeline Principal,59213.83000000,USD,1,Yongel Delgado S.,2020-05-20T00:50:48+03:00,2022-04-21T22:51:25+03:00,2022-04-21T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21391,10011551 ll Cotización de sensores pH ll LC20073004,4,Closed Lost - Dealer,F,0,Pipeline Principal,1373.60000000,USD,40,Martin Jordan C.,2020-05-20T01:51:27+03:00,2026-04-24T16:50:57+03:00,2021-01-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21393,DEAL MADRE - PTAR LA ATARJEA,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,0,Luis Suarez C.,2020-05-20T01:54:30+03:00,2025-03-27T00:12:09+03:00,2025-03-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21395,QT-2216645 || 10011555 || SOLICITUD DE COTIZACIÓN - ACTUADORES PARA DAMPERS,8,No Response,F,0,Pipeline Principal,6643.70000000,USD,20,Sergio Villena M.,2020-05-20T03:54:14+03:00,2024-05-21T01:21:59+03:00,2024-05-20T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
21397,10011556 || PR 1002839959-40 || RIA46,WON,Closed Won,S,0,Pipeline Principal,821.06000000,USD,50,Martin Jordan C.,2020-05-20T18:51:24+03:00,2020-06-23T02:50:40+03:00,2020-06-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21399,Ampliación de la planta y de un sedimentador,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,10,Betty Galvez J.,2020-05-20T19:33:08+03:00,2022-08-10T20:42:22+03:00,2022-08-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21401,10011552 || Sensor de Nivel tipo Radar || 2020-0023,LOSE,Closed Lost,F,0,Pipeline Principal,756.37000000,USD,20,Frank Aire V.,2020-05-20T19:35:38+03:00,2020-11-16T20:40:18+03:00,2020-11-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21403,"4 válvulas de bola para drenaje y control de soda caustica ""Área de torre de lavado de gases""",8,No Response,F,0,Pipeline Principal,5000.00000000,USD,1,Roberto Ñaupa C.,2020-05-20T19:38:17+03:00,2022-10-04T23:54:17+03:00,2022-10-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21405,10011553 || POSICIONADOR BLX-V100E,WON,Closed Won,S,0,Pipeline Principal,8412.60000000,USD,60,Martin Jordan C.,2020-05-20T19:51:02+03:00,2026-04-30T22:43:08+03:00,2020-07-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21407,Actuadores de Repuesto ll Por Confirmar,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,1,Juan Romero G.,2020-05-20T20:36:28+03:00,2021-01-19T16:52:56+03:00,2021-01-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21409,10011554 || Varillas y Accesorios para Desatoro,8,No Response,F,0,Pipeline Principal,760.04000000,USD,25,Daniel Casalino S.,2020-05-20T21:01:52+03:00,2020-08-27T00:16:54+03:00,2020-08-26T03:00:00+03:00,2|OPENLINE,Chat en vivo - Comunicándose con Corsusa,N,No llenado,No llenado,Ventas
21411,10011557 || PR 1002839959 || FMX21,WON,Closed Won,S,0,Pipeline Principal,3794.44000000,USD,50,Martin Jordan C.,2020-05-20T22:24:04+03:00,2020-06-01T23:41:35+03:00,2020-06-01T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21413,10011068 || Sensores de H2S,WON,Closed Won,S,0,Pipeline Principal,1373.86000000,USD,100,Enrique Bueno B.,2020-05-20T22:59:30+03:00,2026-06-17T20:26:06+03:00,2020-05-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21415,10011558 || Kit Wiper para CUS71D || SC 11011669 POS 70,WON,Closed Won,S,0,Pipeline Principal,442.10000000,USD,60,Enrique Bueno B.,2020-05-21T01:44:19+03:00,2026-04-23T18:02:36+03:00,2020-05-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21417,"SNIP 304262-PAUCARBAMBA – PNSR - MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA LOCALIDAD DE PAUCARBAMBA, DISTRITO DE MARAS – URUBAMBA - CUSCO",3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,25,Walter Colán G.,2020-05-21T07:51:55+03:00,2021-10-25T22:22:37+03:00,2020-11-12T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21419,10011574 || Transmisores de Presión y RTD,5,Closed Lost - Price,F,0,Pipeline Principal,1524.16000000,USD,20,Yongel Delgado S.,2020-05-21T08:42:39+03:00,2021-02-16T18:21:13+03:00,2021-02-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21421,10011560 | Sensor de Turbidez - Transmisor de Nivel | GIZ,3,Closed Other,F,0,Pipeline Principal,6139.31000000,USD,40,Walter Colán G.,2020-05-21T18:29:48+03:00,2020-06-10T22:12:55+03:00,2020-06-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21423,10011561 | Analizador de Cloro Residual | GIZ,3,Closed Other,F,0,Pipeline Principal,6642.93000000,USD,30,Walter Colán G.,2020-05-21T18:31:52+03:00,2020-06-08T22:36:20+03:00,2020-06-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21425,10011559 || QT-2205008/PE - Solicitud Reporte/Cotización Cabezales Actuadores AUMA - Corsusa ll SRV1900000945,3,Closed Other,F,0,Pipeline Principal,3370.64000000,USD,55,Luis Suarez C.,2020-05-21T19:08:53+03:00,2021-10-25T22:22:24+03:00,2021-03-30T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21427,10011562 || SC 11011669 pos 80 - 11011670 pos 150 / DETECTOR TOXGARD - MSA,WON,Closed Won,S,0,Pipeline Principal,8397.44000000,USD,60,Enrique Bueno B.,2020-05-21T20:41:27+03:00,2026-06-17T20:26:06+03:00,2020-06-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21429,10011562 || Monitor de Gas Toxgard || PG007,4,Closed Lost - Dealer,F,0,Pipeline Principal,1000.00000000,USD,20,Frank Aire V.,2020-05-21T22:27:48+03:00,2026-06-17T20:26:07+03:00,2020-05-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21431,10011563 || Kit de Repuesto,8,No Response,F,0,Pipeline Principal,2215.60000000,USD,50,Martin Jordan C.,2020-05-22T01:15:11+03:00,2026-04-30T18:28:39+03:00,2021-08-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21433,10011565 || Solped 1000405897/Condorcocha - Rep. Instrumentación SIEMENS - Cotizaciones varias,5,Closed Lost - Price,F,0,Pipeline Principal,20086.10000000,USD,25,Lino Castro V.,2020-05-22T17:20:38+03:00,2026-04-30T22:35:10+03:00,2020-06-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21435,10011566 | Analizador Portatil de Cloro Libre y Total,8,No Response,F,0,Pipeline Principal,3291.18000000,USD,25,Walter Colán G.,2020-05-22T20:29:56+03:00,2021-10-25T22:22:25+03:00,2020-08-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21437,10011567 || Transmisor de Temperatura || Licitación 3000242041,WON,Closed Won,S,0,Pipeline Principal,1623.08000000,USD,80,Lino Castro V.,2020-05-22T23:12:04+03:00,2021-10-25T22:22:25+03:00,2020-06-15T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21439,10011568 || Sistema de medición de Oxígeno,LOSE,Closed Lost,F,0,Pipeline Principal,2491.29000000,USD,15,Frank Aire V.,2020-05-22T23:28:38+03:00,2021-10-25T22:22:25+03:00,2020-11-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21441,10011569 || Cotizacion de Equipos E&H y MSA,WON,Closed Won,S,0,Pipeline Principal,1096.53000000,USD,20,Frank Aire V.,2020-05-22T23:38:12+03:00,2021-10-25T22:22:25+03:00,2020-06-01T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21443,10011571 || Varillas Flexibles para Desatoro,8,No Response,F,0,Pipeline Principal,1042.00000000,USD,25,Daniel Casalino S.,2020-05-23T01:23:51+03:00,2021-10-25T22:22:26+03:00,2020-08-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21445,Sensor de temperatura TR13,3,Closed Other,F,0,Pipeline Principal,2000.00000000,USD,0,Yongel Delgado S.,2020-05-25T06:37:26+03:00,2021-10-25T22:22:26+03:00,2020-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21447,10011572 || Varillas y Tirabuzón para Desatoro,LOSE,Closed Lost,F,0,Pipeline Principal,1070.11000000,USD,25,Daniel Casalino S.,2020-05-25T17:29:32+03:00,2021-10-25T22:22:26+03:00,2020-08-26T03:00:00+03:00,2|OPENLINE,Chat en vivo - Comunicándose con Corsusa,N,No llenado,No llenado,Ventas
21449,10011573 || Sensor y Transmisor Análisis || RFQ 6000254991,WON,Closed Won,S,0,Pipeline Principal,3626.36000000,USD,60,Juan Romero G.,2020-05-25T18:02:39+03:00,2021-10-25T22:22:26+03:00,2020-06-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21451,Medidor de caudal para Soda caustica y cloro,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,0,Yongel Delgado S.,2020-05-25T23:09:42+03:00,2021-10-25T22:22:26+03:00,2020-08-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21453,10011575 || Varillas y Tirabuzón para Desatoro,LOSE,Closed Lost,F,0,Pipeline Principal,599.57000000,USD,25,Daniel Casalino S.,2020-05-25T23:14:07+03:00,2021-10-25T22:22:27+03:00,2020-08-26T03:00:00+03:00,WEBFORM,CRM form,N,No llenado,No llenado,Ventas
21455,SRV2000001010 || Contrastación flujómetros,WON,Closed Won,S,0,Pipeline Principal,24990.00000000,USD,70,Fredy Huamán R.,2020-05-25T23:22:57+03:00,2026-04-27T22:53:58+03:00,2020-11-03T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
21457,10011577 || Magistral - Nexa || Repuestos E&H,3,Closed Other,F,0,Pipeline Principal,1000.00000000,USD,20,Shyla Quiroz C.,2020-05-26T00:38:13+03:00,2022-11-08T16:59:27+03:00,2022-11-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21459,GASNORP - VALVULAS,3,Closed Other,F,0,Pipeline Principal,20000.00000000,USD,1,Juan Romero G.,2020-05-26T06:20:06+03:00,2021-10-25T22:22:27+03:00,2020-11-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21461,10011440 || Transmisor de Presion || RFQ DS-64169,LOSE,Closed Lost,F,0,Pipeline Principal,598.19000000,USD,20,Jean Pierre Lucero I.,2020-05-26T19:38:38+03:00,2021-10-25T22:22:27+03:00,2020-11-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21463,10011580 || Transmisor de Nivel Capacitivo || Solpe 18645081,WON,Closed Won,S,0,Pipeline Principal,1459.41000000,USD,55,Paolo Marcas G.,2020-05-26T20:55:53+03:00,2021-10-25T22:22:28+03:00,2020-06-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21465,10011581 ||  Solicitud de Cotización Detectores de Nivel,LOSE,Closed Lost,F,0,Pipeline Principal,637.80000000,USD,20,Frank Aire V.,2020-05-27T00:37:16+03:00,2021-10-25T22:22:28+03:00,2020-11-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21467,10011585 || Transmisor de Nivel 150-LIT-244 EN TANQUE STRIP FASE 2,6,Closed Lost - Delivery Time,F,0,Pipeline Principal,2362.51000000,USD,50,Martin Jordan C.,2020-05-27T03:36:54+03:00,2026-04-30T22:37:39+03:00,2021-05-03T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21469,"10011582 || Proyecto Licitación ""EPC Gasoducto de Piura, Perú""- Suministro de Tuberías, Válvulas y accesorios",5,Closed Lost - Price,F,0,Pipeline Principal,108750.94000000,USD,1,Juan Romero G.,2020-05-27T16:42:55+03:00,2021-10-25T22:24:44+03:00,2021-04-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21471,10011583 || Cotización de Instrumentos - PRESUPUESTAL,3,Closed Other,F,0,Pipeline Principal,68993.36000000,USD,20,Katherine Llerena C.,2020-05-27T18:31:03+03:00,2021-10-25T22:22:28+03:00,2021-10-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
21473,10011584 || Manifold Block&Bleed,5,Closed Lost - Price,F,0,Pipeline Principal,830.22000000,USD,60,Yongel Delgado S.,2020-05-27T18:43:34+03:00,2021-10-25T22:22:28+03:00,2020-10-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
